"date","tweet","client","year","hour","time","month"
"Aug 3 2017 07:00:05 AM","RT @foxandfriends: Insurers seeking huge premium hikes on ObamaCare plans https://t.co/YrUwvMKlyb","[Twitter for iPhone]",2017,7,"AM","08"
"Jul 31 2017 07:29:08 AM","RT @foxandfriends: .@Suffolk_Sheriff praises President Trump for making gang eradication a priority https://t.co/uNY7jBhleE","[Twitter for iPhone]",2017,7,"AM","07"
"Jul 27 2017 07:49:41 AM","RT @townhallcom: ABC, NBC, And CBS Pretty Much Bury IT Scandal Engulfing Debbie Wasserman Schultz's Office https://t.co/PjbZ2TGIKb","[Twitter for iPhone]",2017,7,"AM","07"
"Jul 26 2017 05:44:10 AM","RT @foxandfriends: Sen. John McCain making his return to the Senate ahead of health care vote https://t.co/VuojpRpcLM","[Twitter for iPhone]",2017,5,"AM","07"
"Jul 23 2017 03:11:11 PM","RT @realDonaldTrump: As the phony Russian Witch Hunt continues, two groups are laughing at this excuse for a lost election taking hold, Dem…","[Twitter for iPhone]",2017,3,"AM","07"
"Jul 18 2017 08:03:43 PM","RT @FoxNews: U.S. Markets since election. https://t.co/rlWSt30GUd","[Twitter for iPhone]",2017,8,"AM","07"
"Jul 12 2017 05:40:32 AM","RT @foxandfriends: Getting the job done! Sen. Mitch McConnell delays August recess to work on health care bill https://t.co/wBjha8ldeK","[Twitter for iPhone]",2017,5,"AM","07"
"Jul 12 2017 04:55:47 AM","RT @FoxNews: .@jessebwatters on @DonaldJTrumpJr meeting with Russian attorney: ""I believe Don Jr. is the victim here."" #TheFive https://t.c…","[Twitter for iPhone]",2017,4,"AM","07"
"Jul 11 2017 07:57:47 AM","RT @foxandfriends: FOX NEWS ALERT: U.S. flexes its defense muscles, destroys incoming test missile off coast of Alaska https://t.co/gdpnc6a…","[Twitter for iPhone]",2017,7,"AM","07"
"Jul 11 2017 05:49:16 AM","RT @foxandfriends: SEN. CRUZ: It's crazy to go an August recess without having Obamacare repealed. We should work every day until it is don…","[Twitter for iPhone]",2017,5,"AM","07"
"Jul 11 2017 05:48:41 AM","RT @foxandfriends: White House calls out Senate Democrats for obstructing nominees https://t.co/O6Rsx5i2CZ","[Twitter for iPhone]",2017,5,"AM","07"
"Jul 10 2017 06:54:41 AM","RT @foxandfriends: Head of the NYPD union slams Mayor de Blasio for skipping vigil for assassinated cop Miosotis Familia https://t.co/nVWLb…","[Twitter for iPhone]",2017,6,"AM","07"
"Jul 10 2017 06:54:15 AM","RT @foxandfriends: .@jasoninthehouse: Comey went silent when I asked him about his memos, which raised a lot of eyebrows. https://t.co/BfSP…","[Twitter for iPhone]",2017,6,"AM","07"
"Jul 10 2017 06:52:18 AM","RT @seanhannity: HRC mishandles and destroys classified info-NO PROBLEM! Pay/play on Uranium one NO PROBLEM! Lynch BC tarmac: it's a ""matte…","[Twitter for iPhone]",2017,6,"AM","07"
"Jul 10 2017 05:34:01 AM","RT @foxandfriends: Report accuses material James Comey leaked to a friend contained top secret information https://t.co/Hkg4cAb6o9","[Twitter for iPhone]",2017,5,"AM","07"
"Jul 10 2017 05:32:08 AM","RT @foxandfriends: .@carriesheffield: The mainstream media is neglecting their duty to represent the public. They've failed to represent ha…","[Twitter for iPhone]",2017,5,"AM","07"
"Jul 10 2017 05:30:13 AM","RT @RealJamesWoods: Only now with a #RealPresident do we see the scope of destruction engineered by #Obama and the #Democrat cabal. @realD…","[Twitter for iPhone]",2017,5,"AM","07"
"Jul 3 2017 08:33:50 PM","RT @JacobAWohl: @realDonaldTrump When Obama was President, the #MSM LOVED talking about stock market rallies! Now they barely mention new a…","[Twitter for iPhone]",2017,8,"AM","07"
"Jul 3 2017 02:38:06 PM","RT @Reince: With a strong candidate in @POTUS & @GOP revolutionary data program, Republicans carried WI for 1st time in 30 years https://t.…","[Twitter for iPhone]",2017,2,"AM","07"
"Jun 28 2017 06:03:33 AM","RT @foxandfriends: HAPPENING TODAY: House to vote on immigration bills including 'Kate’s Law' and 'No Sanctuary for Criminals Act' https://…","[Twitter for iPhone]",2017,6,"AM","06"
"Jun 27 2017 06:32:15 AM","RT @ericbolling: Good morning friends! ""The Swamp"" out today. President Trump has a copy... get yours here https://t.co/TntLPNCCjR. #maga…","[Twitter for iPhone]",2017,6,"AM","06"
"Jun 27 2017 06:23:35 AM","RT @foxandfriends: President Trump officially nominates former Assistant Attorney General Christopher Wray to head the FBI https://t.co/ld7…","[Twitter for iPhone]",2017,6,"AM","06"
"Jun 27 2017 06:19:39 AM","RT @foxandfriends: Another Dem 'queasy' over claim of Loretta Lynch meddling in Clinton case https://t.co/wdQ9MduxOO","[Twitter for iPhone]",2017,6,"AM","06"
"Jun 27 2017 06:00:53 AM","RT @foxandfriends: Hannity: Russia allegations 'boomeranging back' on Democrats https://t.co/lvdrpxpcp9","[Twitter for iPhone]",2017,6,"AM","06"
"Jun 27 2017 06:00:07 AM","RT @foxandfriends: Mark Levin: The collusion is among the Democrats https://t.co/Qrca7r01BI","[Twitter for iPhone]",2017,6,"AM","06"
"Jun 27 2017 05:46:02 AM","RT @JeffTutorials: @realDonaldTrump https://t.co/6sDcyiW4Kt","[Twitter for iPhone]",2017,5,"AM","06"
"Jun 26 2017 08:30:15 PM","RT @WhiteHouse: FACT: when #Obamacare was signed, CBO estimated that 23M would be covered in 2017. They were off by 100%. Only 10.3M people…","[Twitter for iPhone]",2017,8,"AM","06"
"Jun 26 2017 01:16:47 PM","RT @WhiteHouse: Today @POTUS will welcome the Prime Minister of India, @narendramodi, to the White House. https://t.co/MIi1ifmdAN","[Twitter for iPhone]",2017,1,"AM","06"
"Jun 26 2017 01:16:24 PM","RT @WhiteHouse: #Obamacare has led to higher costs and fewer health insurance options for millions of Americans. It has failed the American…","[Twitter for iPhone]",2017,1,"AM","06"
"Jun 22 2017 10:02:26 PM","RT @foxandfriends: POTUS the predictor? President Trump foretold housing upswing in 2012 https://t.co/N3LMDZKTK1","[Twitter for iPhone]",2017,10,"AM","06"
"Jun 22 2017 10:00:00 PM","RT @foxnation: .@SenTedCruz: I want to Get to a 'Yes' Vote: https://t.co/g0vafw4ef2","[Twitter for iPhone]",2017,10,"AM","06"
"Jun 20 2017 04:52:26 AM","RT @SheriffClarke: Happy Father's Day to all dads. My dad. Like father, like son, @realDonaldTrump supporters to the end. He an Airborne Ra…","[Twitter for iPhone]",2017,4,"AM","06"
"Jun 19 2017 06:57:48 PM","RT @joegooding: What's happening in our country isn't just an assault on our @POTUS @realDonaldTrump it's an assault on the American people…","[Twitter for iPhone]",2017,6,"AM","06"
"Jun 19 2017 06:56:27 PM","RT @FoxNews: New Poll Shows @POTUS Approval at 50 Percent https://t.co/FRWlSVvxzQ","[Twitter for iPhone]",2017,6,"AM","06"
"Jun 18 2017 04:52:26 PM","RT @WhiteHouse: Happy Father's Day! https://t.co/32tFoVa4Ov","[Twitter for iPhone]",2017,4,"AM","06"
"Jun 18 2017 04:28:25 PM","RT @DonaldJTrumpJr: Not surprising at all! Father Of Otto Warmbier: Obama Admin Told Us To Keep Quiet, Trump Admin Brought Him Home https…","[Twitter for iPhone]",2017,4,"AM","06"
"Jun 18 2017 04:07:12 PM","RT @DiamondandSilk: The Media Says: The President Should Stop Tweeting about Russia. Well, Why Don't the Media Take Their Own Advice & S…","[Twitter for iPhone]",2017,4,"AM","06"
"Jun 16 2017 08:31:01 PM","RT @seanhannity: #Hannity Starts in 30 minutes with @newtgingrich and my monologue on the Deep State’s allies in the media","[Twitter for iPhone]",2017,8,"AM","06"
"Jun 13 2017 09:50:17 PM","RT @TuckerCarlson: .@RichardGrenell : @realDonaldTrump told Tillerson he had the full support of the U.S. Gov't to bring #OttoWarmbier home…","[Twitter for iPhone]",2017,9,"AM","06"
"Jun 13 2017 07:07:36 AM","RT @Corrynmb: @realDonaldTrump Liberals have an agenda and it's not in America's best interest. Keep fighting the good fight! We stand with…","[Twitter for iPhone]",2017,7,"AM","06"
"Jun 11 2017 09:09:10 PM","RT @foxandfriends: .@GeraldoRivera: Chances of impeachment went from 3% to 0% with Comey's testimony https://t.co/kfeXKdpJGe","[Twitter for iPhone]",2017,9,"AM","06"
"Jun 11 2017 09:07:30 PM","RT @foxandfriends: ""Yesterday's hearings provided zero evidence of collusion between our campaign and the Russians because there wasn't any…","[Twitter for iPhone]",2017,9,"AM","06"
"Jun 9 2017 09:10:33 AM","RT @AlanDersh: We should stop talking about obstruction of justice. No plausible case. We must distinguish crimes from pol sins https://t.c…","[Twitter for iPhone]",2017,9,"AM","06"
"Jun 6 2017 05:43:17 AM","RT @foxandfriends: FOX NEWS ALERT: ISIS claims responsibility for hostage siege in Melbourne, Australia that killed 1 person and injured 3…","[Twitter for iPhone]",2017,5,"AM","06"
"Jun 6 2017 05:41:25 AM","RT @foxandfriends: Sen. Ted Cruz: Trump's air traffic control plan is a 'win-win' for Democrats and Republicans https://t.co/TsggUEfOO2","[Twitter for iPhone]",2017,5,"AM","06"
"Jun 3 2017 06:01:54 PM","RT @DRUDGE_REPORT: Fears of new terror attack after van 'mows down 20 people' on London Bridge...","[Twitter for iPhone]",2017,6,"AM","06"
"Jun 2 2017 05:40:22 AM","RT @EricTrump: #MakeAmericaGreatAgain!!! 🇺🇸🇺🇸 https://t.co/MStWl628xe","[Twitter for iPhone]",2017,5,"AM","06"
"Jun 2 2017 05:35:32 AM","RT @HeyTammyBruce: Coming up at 720a ET on @foxandfriends! See you there! 🇺🇸 #maga","[Twitter for iPhone]",2017,5,"AM","06"
"Jun 2 2017 05:34:42 AM","RT @LindseyGrahamSC: I support President Trump’s desire to re-enter the Paris Accord after the agreement becomes a better deal for America…","[Twitter for iPhone]",2017,5,"AM","06"
"Jun 2 2017 05:33:37 AM","RT @Reince45: Promise kept. @POTUS exits flawed #ParisAccord to seek better deal for U.S. workers & economy. This WH will always put #Ameri…","[Twitter for iPhone]",2017,5,"AM","06"
"Jun 2 2017 05:32:39 AM","RT @GOPLeader: .@POTUS made the right call in leaving a deal that would have put an unnecessary burden on the United States. https://t.co/q…","[Twitter for iPhone]",2017,5,"AM","06"
"Jun 2 2017 05:32:10 AM","RT @Jim_Jordan: President Trump did the right thing by withdrawing us from Paris treaty - it would hurt American companies and American wor…","[Twitter for iPhone]",2017,5,"AM","06"
"Jun 2 2017 05:31:03 AM","RT @VP: Our President is choosing to put American jobs, American consumers, American energy, and American industry first. https://t.co/y2Op…","[Twitter for iPhone]",2017,5,"AM","06"
"Jun 2 2017 05:08:24 AM","RT @foxandfriends: Wall Street hits record highs after Trump pulls out of Climate pact https://t.co/PDmwj13Lus","[Twitter for iPhone]",2017,5,"AM","06"
"May 30 2017 09:01:16 AM","RT @foxandfriends: Jared Kushner didn't suggest Russian communications channel in meeting, source says https://t.co/nF6bM1FEt1","[Twitter for iPhone]",2017,9,"AM","05"
"May 30 2017 09:00:50 AM","RT @Scavino45: President Trump pays respects and delivers #MemorialDay remarks at Arlington National Cemetery. https://t.co/D5rl948J6u","[Twitter for iPhone]",2017,9,"AM","05"
"May 25 2017 09:33:51 AM","RT @FLOTUS: Thank u to Queen Fabiola University Hospital! Enjoyed creating paper flowers with amazing patients & getting a tour. #Brussels…","[Twitter for iPhone]",2017,9,"AM","05"
"May 22 2017 08:13:48 AM","RT @netanyahu: Ever Stronger חזקים תמיד 🇮🇱🇺🇸 https://t.co/Ecf5p4HjfZ","[Twitter for iPhone]",2017,8,"AM","05"
"May 21 2017 06:15:30 AM","RT @FLOTUS: I had a wonderful time with the students at the American International School #Riyadh today. #SaudiaArabia https://t.co/AVzVV0W…","[Twitter for iPhone]",2017,6,"AM","05"
"May 10 2017 06:28:38 AM","RT @DRUDGE_REPORT: 10 SCANDALS ON DIRECTOR'S WATCH... https://t.co/dnGY08wTBP","[Twitter for iPhone]",2017,6,"AM","05"
"May 10 2017 06:21:02 AM","RT @DRUDGE_REPORT: MEXICO 2ND DEADLIEST COUNTRY; TOPS AFGHAN, IRAQ... https://t.co/i4FtSpLiHV","[Twitter for iPhone]",2017,6,"AM","05"
"May 7 2017 06:37:35 AM","RT @brunelldonald: I thought about jobs that went overseas failing schools open borders not my skin color when I voted @realDonaldTrump! I…","[Twitter for iPhone]",2017,6,"AM","05"
"May 7 2017 06:17:59 AM","RT @FoxNews: .@POTUS: ""I'm not against the media. I'm against the FAKE media."" #CashinIn https://t.co/F7mBIj7iVL","[Twitter for iPhone]",2017,6,"AM","05"
"May 4 2017 06:09:26 AM","RT @foxandfriends: President Trump to sign an executive order on religious liberty today, the National Day of Prayer | @kevincorke https://…","[Twitter for iPhone]",2017,6,"AM","05"
"Apr 29 2017 12:42:34 PM","RT @charliekirk11: 100 days ago a new message, leader, & movement took the Oval Office! A government FOR the people BY the people. This is…","[Twitter for iPhone]",2017,12,"PM","04"
"Apr 28 2017 09:34:33 PM","RT @foxnation: . @TuckerCarlson : #Dems Don't Really Believe #Trump Is a Pawn of #Russia - That's Just Their Political Tool https://t.co/K…","[Twitter for iPhone]",2017,9,"AM","04"
"Apr 28 2017 07:12:15 AM","RT @foxandfriends: Former President Obama's $400K Wall Street speech stuns liberal base; Sen. Warren saying she ""was troubled by that"" http…","[Twitter for iPhone]",2017,7,"AM","04"
"Apr 22 2017 10:18:11 AM","RT @foxandfriends: Chicago approves new plan to hide illegal immigrants from the feds, plus give them access to city services https://t.co/…","[Twitter for iPhone]",2017,10,"AM","04"
"Apr 21 2017 07:19:58 PM","RT @Scavino45: .@POTUS @realDonaldTrump, @IvankaTrump, Jared Kushner, & Dina Powell in the Oval Office today w/ Aya & her brother Basel. #W…","[Twitter for iPhone]",2017,7,"AM","04"
"Apr 21 2017 05:11:27 AM","RT @foxandfriends: NYT editor apologizes for misleading tweet about New England Patriots' visit to the White House (via @FoxFriendsFirst) h…","[Twitter for iPhone]",2017,5,"AM","04"
"Apr 17 2017 08:35:27 AM","RT @DRUDGE_REPORT: TRUMP APPROVAL HITS 50% https://t.co/TruX3WzR3U","[Twitter for iPhone]",2017,8,"AM","04"
"Apr 14 2017 04:46:20 PM","RT @FLOTUS: Looking forward to hosting the annual Easter Egg Roll at the @WhiteHouse on Monday! https://t.co/nz7vucugx9","[Twitter for iPhone]",2017,4,"AM","04"
"Apr 13 2017 10:18:24 PM","RT @DRUDGE_REPORT: GREAT AGAIN: FEDS ARREST MURDER SUSPECT IN 'FAST AND FURIOUS' SCANDAL... https://t.co/clOLxTE3D4","[Twitter for iPhone]",2017,10,"AM","04"
"Apr 11 2017 06:48:31 AM","RT @foxnation: Grateful Syrians React To @realDonaldTrump Strike: 'I'll Name My Son Donald' https://t.co/7KexXsXLUx #SyrianStrikes","[Twitter for iPhone]",2017,6,"AM","04"
"Apr 7 2017 06:22:53 PM","RT @IvankaTrump: Very proud of Arabella and Joseph for their performance in honor of President Xi Jinping and Madame Peng Liyuan's official…","[Twitter for iPhone]",2017,6,"AM","04"
"Apr 4 2017 07:39:16 AM","RT @DRUDGE_REPORT: RICE ORDERED SPY DOCS ON TRUMP? https://t.co/bL2nZRFxk9","[Twitter for iPhone]",2017,7,"AM","04"
"Apr 1 2017 10:35:12 AM","RT @DanScavino: .@POTUS @realDonaldTrump signs executive orders on trade that will set the stage for revival in American manufacturing. #Am…","[Twitter for iPhone]",2017,10,"AM","04"
"Mar 22 2017 08:04:32 PM","RT @mitchellvii: Trump always ends up being right. It's almost a little freaky.","[Twitter for iPhone]",2017,8,"AM","03"
"Mar 22 2017 08:03:18 PM","RT @mitchellvii: EXACTLY AS I SAID - House Intel Chair: We Cannot Rule Out Sr. Obama Officials Were Involved in Trump Surveillance https://…","[Twitter for iPhone]",2017,8,"AM","03"
"Mar 17 2017 07:34:17 AM","RT @foxandfriends: FOX NEWS ALERT: Jihadis using religious visa to enter US, experts warn (via @FoxFriendsFirst) https://t.co/pwXeR9OMQC","[Twitter for iPhone]",2017,7,"AM","03"
"Mar 17 2017 07:30:25 AM","RT @foxandfriends: VIDEO: Rep. Scalise — GOP agrees on over 85 percent of health care bill https://t.co/05dtfjAUbx","[Twitter for iPhone]",2017,7,"AM","03"
"Mar 17 2017 07:26:12 AM","RT @AmericaFirstPol: MAJOR IMPACT: @POTUS Trump is 50 Days in and moving swiftly to get America back on the right track. #MAGA https://t.c…","[Twitter for iPhone]",2017,7,"AM","03"
"Mar 17 2017 07:20:22 AM","RT @FoxNews: Jobs created in February. https://t.co/sOaMDxxTA8","[Twitter for iPhone]",2017,7,"AM","03"
"Mar 17 2017 04:35:58 AM","RT @DiamondandSilk: When the President says ""You're Fired"" That means: ""Pack Yo Stuff and Go, Not Say ""You Refuse to Go! #DrainTheSwam…","[Twitter for iPhone]",2017,4,"AM","03"
"Mar 16 2017 04:43:07 PM","RT @USHCC: USHCC was delighted to host @IvankaTrump for a roundtable discussion w/ Hispanic women biz owners today in Washington #USHCCLegi…","[Twitter for iPhone]",2017,4,"AM","03"
"Mar 12 2017 07:36:59 AM","RT @AmericaFirstPol: .@POTUS Trump led a historic journey to the White House. 50 days in, that historic journey continues. Take a look 👉 ht…","[Twitter for iPhone]",2017,7,"AM","03"
"Mar 10 2017 08:45:02 AM","RT @DRUDGE_REPORT: GREAT AGAIN: +235,000 https://t.co/GkockGNdtC","[Twitter for iPhone]",2017,8,"AM","03"
"Mar 10 2017 08:32:05 AM","RT @foxandfriends: ""Never give up....that's the worst thing you could do. There's always a chance."" -Kyle Coddington's message to those als…","[Twitter for iPhone]",2017,8,"AM","03"
"Mar 9 2017 08:13:54 AM","RT @foxnation: .@realDonaldTrump's First Full Month in Office Sees Biggest Jobs Gain 'In Years': Report: https://t.co/rx4bgI1MWK","[Twitter for iPhone]",2017,8,"AM","03"
"Feb 11 2017 10:23:13 PM","RT @Scavino45: LIVE Joint Statement by President Trump and Prime Minister Shinzo Abe: https://t.co/c3Fe5cUaaS","[Twitter for iPhone]",2017,10,"AM","02"
"Jan 21 2017 06:54:31 PM","RT @WhiteHouse: ""Do not allow anyone to tell you that it cannot be done. No challenge can match the HEART and FIGHT and SPIRIT of America.""…","[Twitter for iPhone]",2017,6,"AM","01"
"Jan 17 2017 02:58:10 PM","RT @EricTrump: Thank you to @GolfDigest for this incredible feature! ""Golfer-in-Chief"" @RealDonaldTrump https://t.co/vpdY4jNbI4 https://t.c…","[Twitter Web Client]",2017,2,"AM","01"
"Jan 17 2017 02:36:21 PM","RT @MoskowitzEva: .@BetsyDeVos has the talent, commitment, and leadership capacity to revitalize our public schools and deliver the promise…","[Twitter Web Client]",2017,2,"AM","01"
"Jan 10 2017 08:35:41 PM","RT @MichaelCohen212: I have never been to Prague in my life. #fakenews https://t.co/CMil9Rha3D","[Twitter for iPhone]",2017,8,"AM","01"
"Jan 8 2017 11:57:46 AM","RT @MeetThePress: Watch our interview with @KellyannePolls: Russia ""did not succeed"" in attempts to sway election https://t.co/EZhgUIUbYx #…","[Twitter for iPhone]",2017,11,"AM","01"
"Jan 1 2017 01:49:49 AM","RT @IvankaTrump: 2016 has been one of the most eventful and exciting years of my life. I wish you peace, joy, love and laughter. Happy New…","[Twitter for iPhone]",2017,1,"AM","01"
"Jan 1 2017 01:49:33 AM","RT @DonaldJTrumpJr: Happy new year everyone. #newyear #family #vacation #familytime https://t.co/u9fJIKNoZq","[Twitter for iPhone]",2017,1,"AM","01"
"Jan 1 2017 12:44:17 AM","RT @EricTrump: 2016 was such an incredible year for our entire family! My beautiful wife @LaraLeaTrump made it even better! 🇺🇸🇺🇸 https://t.…","[Twitter for iPhone]",2017,12,"PM","01"
"Jan 1 2017 12:43:23 AM","RT @Reince: Happy New Year + God's blessings to you all. Looking forward to incredible things in 2017! @realDonaldTrump will Make America…","[Twitter for iPhone]",2017,12,"PM","01"
"Jan 1 2017 12:39:13 AM","RT @DanScavino: On behalf of our next #POTUS & @TeamTrump- #HappyNewYear AMERICA🇺🇸 https://t.co/Y6XDdijXea https://t.co/D8plL7xHql https:…","[Twitter for iPhone]",2017,12,"PM","01"
"Dec 31 2016 01:59:04 PM","RT @realDonaldTrump: Happy Birthday @DonaldJTrumpJr! https://t.co/uRxyCD3hBz","[Twitter for iPhone]",2016,1,"AM","12"
"Dec 19 2016 08:31:21 PM","RT @DanScavino: #TrumpTrain🚂💨🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/qAQdBGEwSv","[Twitter for iPhone]",2016,8,"AM","12"
"Dec 17 2016 04:17:39 PM","RT @DanScavino: Join President-elect Trump LIVE from Mobile, Alabama via his #Facebook page! #ThankYouTour2016 Watch: https://t.co/btzN080…","[Twitter for iPhone]",2016,4,"AM","12"
"Dec 13 2016 07:52:40 PM","RT @DanScavino: Join #PEOTUS Trump & #VPEOTUS Pence live in West Allis, Wisconsin! #ThankYouTour2016 #MAGA https://t.co/vU5EPIYKUc https:/…","[Twitter for iPhone]",2016,7,"AM","12"
"Dec 10 2016 02:09:28 PM","RT @FoxNewsSunday: Sunday-- our exclusive interview with President-elect @realDonaldTrump Watch on @FoxNews at 2p/10p ET Check your local…","[Twitter for iPhone]",2016,2,"AM","12"
"Dec 10 2016 01:41:12 PM","RT @TrumpInaugural: Counting down the days until the swearing in of @realDonaldTrump & @mike_pence. Check in here for the latest updates. #…","[Twitter for iPhone]",2016,1,"AM","12"
"Nov 30 2016 02:51:16 PM","RT @DanScavino: Great interview on @foxandfriends by @SteveDoocy w/ Carrier employee- who has a message for #PEOTUS @realDonaldTrump & #VPE…","[Twitter for iPhone]",2016,2,"AM","11"
"Nov 29 2016 03:45:55 PM","RT @DanScavino: Back to Cincinnati, Ohio this Thursday (12/1/16) at 7pm for #PEOTUS @realDonaldTrump's #ThankYouTour2016! Join us! https://…","[Twitter for iPhone]",2016,3,"AM","11"
"Nov 18 2016 11:52:39 AM","RT @transition2017: President-elect Trump announces selections for Attorney General, National Security Advisor, CIA Director. More here: ht…","[Twitter for iPhone]",2016,11,"AM","11"
"Nov 8 2016 08:35:15 PM","RT @IvankaTrump: Such a surreal moment to vote for my father for President of the United States! Make your voice heard and vote! #Election2…","[Twitter for iPhone]",2016,8,"AM","11"
"Nov 8 2016 06:20:39 PM","RT @EricTrump: Join my family in this incredible movement to #MakeAmericaGreatAgain!! Now it is up to you! Please #VOTE for America! https:…","[Twitter for iPhone]",2016,6,"AM","11"
"Nov 8 2016 06:20:09 PM","RT @DonaldJTrumpJr: FINAL PUSH! Eric and I doing dozens of radio interviews. We can win this thing! GET OUT AND VOTE! #MAGA #ElectionDay ht…","[Twitter for iPhone]",2016,6,"AM","11"
"Nov 7 2016 11:29:10 PM","RT @DonaldJTrumpJr: Thanks New Hampshire!!! #NH #NewHampshire #MAGA https://t.co/JDgcyJvJpk","[Twitter for iPhone]",2016,11,"AM","11"
"Nov 7 2016 11:27:18 PM","RT @detroitnews: .@IvankaTrump in Michigan: ‘This is your movement’ https://t.co/0Sa7huoOP1 @realDonaldTrump https://t.co/cMXEqSHuDj","[Twitter for iPhone]",2016,11,"AM","11"
"Nov 6 2016 01:09:44 PM","RT @IvankaTrump: Thank you New Hampshire! 🇺🇸 https://t.co/pdnxXq2jgy","[Twitter for iPhone]",2016,1,"AM","11"
"Nov 5 2016 11:27:00 PM","RT @DanScavino: Join @realDonaldTrump LIVE in Denver, Colorado via his #Facebook page- we are here!! #MakeAmericaGreatAgain🇺🇸 https://t.c…","[Twitter for iPhone]",2016,11,"AM","11"
"Nov 4 2016 11:26:19 AM","RT @TeamTrump: Mrs. Saucier's son is in prison for having classified info on an unsecured device. @HillaryClinton did FAR WORSE & is runnin…","[Twitter for iPhone]",2016,11,"AM","11"
"Nov 3 2016 06:30:17 PM","RT @PaulaReidCBS: .@CBSNews confirms FBI found emails on #AnthonyWeiner computer, related to Hillary Clinton server, that are ""new"" & not p…","[Twitter for iPhone]",2016,6,"AM","11"
"Nov 2 2016 10:44:39 PM","RT @T_Lineberger: Thanks @IvankaTrump for coming to help win Michigan! More people here than a Hillary rally with less than 24 hours notice…","[Twitter for iPhone]",2016,10,"AM","11"
"Nov 1 2016 06:07:25 PM","RT @DanScavino: Join @realDonaldTrump LIVE in Wisconsin with Gov. @ScottWalker, @MayorRGiuliani, @Reince & Coach Bobby Knight! LIVE: https:…","[Twitter for iPhone]",2016,6,"AM","11"
"Oct 28 2016 12:23:39 PM","RT @DRUDGE_REPORT: WSJ: The Cold Clinton Reality... https://t.co/udWj5mXcA6","[Twitter for iPhone]",2016,12,"PM","10"
"Oct 28 2016 09:48:59 AM","RT @DRUDGE_REPORT: WSJ: Grifters-in-Chief... https://t.co/mPFocMuBgu","[Twitter for iPhone]",2016,9,"AM","10"
"Oct 27 2016 07:16:35 AM","RT @EricTrump: Tune into @GMA right now to catch a great interview with my father & the entire family! 🇺🇸 #VoteTrumpPence16 https://t.co/Sa…","[Twitter for iPhone]",2016,7,"AM","10"
"Oct 9 2016 10:01:22 PM","RT @mike_pence: Congrats to my running mate @realDonaldTrump on a big debate win! Proud to stand with you as we #MAGA.","[Twitter for iPhone]",2016,10,"AM","10"
"Oct 9 2016 09:55:25 PM","RT @TeamTrump: RT if you agree @realDonaldTrump WON the #Debate- BIG LEAGUE! #MAGA https://t.co/EmwDZ32uAZ","[Twitter Web Client]",2016,9,"AM","10"
"Oct 9 2016 09:42:40 PM","RT @DonaldJTrumpJr: Someone please fact check her coal comments. Give me a break. #debates","[Twitter for iPhone]",2016,9,"AM","10"
"Oct 9 2016 09:41:32 PM","RT @TeamTrump: It’s US vs. them! @realDonaldTrump will fight for you! #BigLeagueTruth #Debates","[Twitter Web Client]",2016,9,"AM","10"
"Oct 9 2016 09:30:02 PM","RT @DonaldJTrumpJr: Ironic since Hillary has gotten a lot more of that ""dark unaccountable money"" into her campaign. #debates","[Twitter for iPhone]",2016,9,"AM","10"
"Oct 9 2016 09:25:20 PM","RT @TeamTrump: ""She calls our people deplorable and irredeemable. I will be a president for ALL of our people."" - @RealDonaldTrump #BigLeag…","[Twitter for iPhone]",2016,9,"AM","10"
"Oct 9 2016 09:25:04 PM","RT @KellyannePolls: After a decent first debate, @HillaryClinton is back to form: pedantic, lawyerly, technocratic, (woefully untruthful) r…","[Twitter for iPhone]",2016,9,"AM","10"
"Oct 9 2016 09:24:29 PM","RT @DanScavino: WE LOVE OUR DEPLORABLES!!! #TrumpTrain #Debates2016 https://t.co/2Nt9ID3tV7","[Twitter for iPhone]",2016,9,"AM","10"
"Oct 9 2016 09:14:59 PM","RT @TeamTrump: It's hard to fight terrorism when you're making cash payments to the world's LARGEST state sponsor of TERROR. Under Trump: N…","[Twitter for iPhone]",2016,9,"AM","10"
"Oct 9 2016 09:12:56 PM","RT @TeamTrump: .@HillaryClinton had her chance and she BLEW IT. #BigLeagueTruth #Debates https://t.co/d2MI0DCg5Y","[Twitter Web Client]",2016,9,"AM","10"
"Oct 9 2016 09:12:38 PM","RT @TeamTrump: ""We are going to be THRIVING again."" - @realDonaldTrump #BigLeagueTruth #Debates2016 https://t.co/CaFOF7jS7k","[Twitter Web Client]",2016,9,"AM","10"
"Oct 9 2016 09:08:51 PM","RT @JasonMillerinDC: Is @realDonaldTrump debating Crooked @HillaryClinton or the moderators, @AC360 and @MarthaRaddatz? #rattledhillary","[Twitter Web Client]",2016,9,"AM","10"
"Oct 9 2016 09:03:01 PM","RT @TeamTrump: #RattledHillary wants to talk about her 30 years in service. How about her 30 years of FLOPS↔️FLOPS?! #BigLeagueTruth #Debat…","[Twitter for iPhone]",2016,9,"AM","10"
"Oct 9 2016 09:02:28 PM","RT @TeamTrump: .@HillaryClinton is RAISING your taxes to a disastrous level. @realDonaldTrump is going to LOWER your taxes - BIG LEAGUE! #D…","[Twitter Web Client]",2016,9,"AM","10"
